uuid,division,majorGroup,activity_name,knowledge_flows,tacit_knowledge_types,technologies
b26aad47-f5a8-4f6b-966e-d61585cc0cb9,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Virtual Reality
b26aad47-f5a8-4f6b-966e-d61585cc0cb9,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,Socialization,Collective Tacit Knowledge,Virtual Reality
b26aad47-f5a8-4f6b-966e-d61585cc0cb9,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,Socialization,Relational Tacit Knowledge,Virtual Reality
b26aad47-f5a8-4f6b-966e-d61585cc0cb9,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,Externalization,Intellectual Tacit Knowledge,Virtual Reality
b26aad47-f5a8-4f6b-966e-d61585cc0cb9,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,Externalization,Collective Tacit Knowledge,Virtual Reality
b26aad47-f5a8-4f6b-966e-d61585cc0cb9,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,Externalization,Relational Tacit Knowledge,Virtual Reality
b26aad47-f5a8-4f6b-966e-d61585cc0cb9,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
b26aad47-f5a8-4f6b-966e-d61585cc0cb9,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,Internalization,Collective Tacit Knowledge,Virtual Reality
b26aad47-f5a8-4f6b-966e-d61585cc0cb9,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,Internalization,Relational Tacit Knowledge,Virtual Reality
dbe52e0b-40bc-4549-ac56-30c86cf82d62,I. Division I: Services,Major Group 82: Educational Services,Embodied Learning Intervention,Internalization,Somatic Tacit Knowledge,Virtual Reality
dbe52e0b-40bc-4549-ac56-30c86cf82d62,I. Division I: Services,Major Group 82: Educational Services,Embodied Learning Intervention,Internalization,Intellectual Tacit Knowledge,Virtual Reality
cb081b6d-1a9d-40dd-883d-53dcc709fdaa,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Knowledge Harvesting Workshops,Externalization,Intellectual Tacit Knowledge,AI
cb081b6d-1a9d-40dd-883d-53dcc709fdaa,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Knowledge Harvesting Workshops,Externalization,Relational Tacit Knowledge,AI
cb081b6d-1a9d-40dd-883d-53dcc709fdaa,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Knowledge Harvesting Workshops,Combination,Intellectual Tacit Knowledge,AI
cb081b6d-1a9d-40dd-883d-53dcc709fdaa,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Knowledge Harvesting Workshops,Combination,Relational Tacit Knowledge,AI
4b7bd18a-a465-4b9c-838a-db89796bfa91,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
4b7bd18a-a465-4b9c-838a-db89796bfa91,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
4b7bd18a-a465-4b9c-838a-db89796bfa91,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
4b7bd18a-a465-4b9c-838a-db89796bfa91,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
f3129f2f-e42e-41f6-b018-d3618843575d,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Deliberate Practice,Externalization,Intellectual Tacit Knowledge,AI
f3129f2f-e42e-41f6-b018-d3618843575d,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
6d91520b-afeb-4f1d-806f-88d182496e89,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
6d91520b-afeb-4f1d-806f-88d182496e89,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
ba7be7a6-2cfc-48be-a1dd-8c262929352b,I. Division I: Services,Major Group 82: Educational Services,After-Action Reviews,Internalization,Intellectual Tacit Knowledge,AI
698be5bc-b523-4f28-8ca1-9783e8c69a7e,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
698be5bc-b523-4f28-8ca1-9783e8c69a7e,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
698be5bc-b523-4f28-8ca1-9783e8c69a7e,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
698be5bc-b523-4f28-8ca1-9783e8c69a7e,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
698be5bc-b523-4f28-8ca1-9783e8c69a7e,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
698be5bc-b523-4f28-8ca1-9783e8c69a7e,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
ff260a06-f1b7-4208-9a21-932e3b2908fa,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
ff260a06-f1b7-4208-9a21-932e3b2908fa,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
a32e7216-5e48-4e00-936b-81cf69046405,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
a32e7216-5e48-4e00-936b-81cf69046405,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
73824eab-a12e-4182-aa41-eacb9676be37,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
80318ea6-caef-4407-ad4d-c70b295e37f0,I. Division I: Services,Major Group 82: Educational Services,Creative Mind Mapping,Externalization,Intellectual Tacit Knowledge,AI
80318ea6-caef-4407-ad4d-c70b295e37f0,I. Division I: Services,Major Group 82: Educational Services,Creative Mind Mapping,Internalization,Intellectual Tacit Knowledge,AI
cc42f9f8-823e-4799-b172-af3957f45f78,I. Division I: Services,Major Group 82: Educational Services,Knowledge Graph Platform Use,Combination,Intellectual Tacit Knowledge,AI
cc42f9f8-823e-4799-b172-af3957f45f78,I. Division I: Services,Major Group 82: Educational Services,Knowledge Graph Platform Use,Internalization,Intellectual Tacit Knowledge,AI
f54bec9d-d4cb-4b7c-849b-56ab349e73ce,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
f54bec9d-d4cb-4b7c-849b-56ab349e73ce,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
9315201e-d3a5-4c79-a002-738f22daf7a2,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
d3e1887f-1667-47b6-bdea-3c9b252a2f2f,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
d3e1887f-1667-47b6-bdea-3c9b252a2f2f,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
7407b183-b9ae-4ebe-a8d5-e9e022c2999b,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,Externalization,Relational Tacit Knowledge,AI
7407b183-b9ae-4ebe-a8d5-e9e022c2999b,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,Externalization,Intellectual Tacit Knowledge,AI
7407b183-b9ae-4ebe-a8d5-e9e022c2999b,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,Combination,Relational Tacit Knowledge,AI
7407b183-b9ae-4ebe-a8d5-e9e022c2999b,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,Combination,Intellectual Tacit Knowledge,AI
7407b183-b9ae-4ebe-a8d5-e9e022c2999b,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,Internalization,Relational Tacit Knowledge,AI
7407b183-b9ae-4ebe-a8d5-e9e022c2999b,I. Division I: Services,Major Group 82: Educational Services,Knowledge Harvesting Workshops,Internalization,Intellectual Tacit Knowledge,AI
569b7039-3f1d-4be7-b701-2ed6d5b91569,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
569b7039-3f1d-4be7-b701-2ed6d5b91569,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Relational Tacit Knowledge,Virtual Reality
569b7039-3f1d-4be7-b701-2ed6d5b91569,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
2a046749-9d93-43a2-8164-b3db8581b84b,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
2a046749-9d93-43a2-8164-b3db8581b84b,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augmented Reality
2a046749-9d93-43a2-8164-b3db8581b84b,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
2a046749-9d93-43a2-8164-b3db8581b84b,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augmented Reality
05592906-5d3c-45b5-af81-ef95bba7d48a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Combination,Somatic Tacit Knowledge,AI
05592906-5d3c-45b5-af81-ef95bba7d48a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Combination,Intellectual Tacit Knowledge,AI
05592906-5d3c-45b5-af81-ef95bba7d48a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
05592906-5d3c-45b5-af81-ef95bba7d48a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
9f7ec5a4-cb54-4355-82cc-fd844adb5d96,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
0841c0ed-5d36-442f-8b3a-39e35e0111cc,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
0841c0ed-5d36-442f-8b3a-39e35e0111cc,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
0e3cf5c9-8a82-4bcf-b4bf-02edeecac6e6,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
0e3cf5c9-8a82-4bcf-b4bf-02edeecac6e6,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,AI
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Simulation-based learning,Internalization,Somatic Tacit Knowledge,Digital Twins
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Simulation-based learning,Internalization,Somatic Tacit Knowledge,Virtual Reality
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Simulation-based learning,Internalization,Intellectual Tacit Knowledge,Digital Twins
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Simulation-based learning,Internalization,Intellectual Tacit Knowledge,Virtual Reality
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Problem-based learning,Externalization,Intellectual Tacit Knowledge,Digital Twins
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Problem-based learning,Combination,Intellectual Tacit Knowledge,Digital Twins
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Gamification based learning,Internalization,Intellectual Tacit Knowledge,Digital Twins
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Gamification based learning,Socialization,Intellectual Tacit Knowledge,Digital Twins
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,AR/VR-enhanced training,Internalization,Somatic Tacit Knowledge,Augmented Reality
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,AR/VR-enhanced training,Internalization,Somatic Tacit Knowledge,Virtual Reality
245a23f7-a123-48e9-b391-83133cb6082f,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,AR/VR-enhanced training,Internalization,Somatic Tacit Knowledge,Digital Twins
0a320fba-c9f0-470a-87f6-44bdbab74b16,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
0a320fba-c9f0-470a-87f6-44bdbab74b16,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
0a320fba-c9f0-470a-87f6-44bdbab74b16,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Combination,Somatic Tacit Knowledge,Augment Reality
0a320fba-c9f0-470a-87f6-44bdbab74b16,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Combination,Intellectual Tacit Knowledge,Augment Reality
72e63e98-5f93-4dba-b2c2-c48884c93527,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
72e63e98-5f93-4dba-b2c2-c48884c93527,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
72e63e98-5f93-4dba-b2c2-c48884c93527,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
72e63e98-5f93-4dba-b2c2-c48884c93527,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
72e63e98-5f93-4dba-b2c2-c48884c93527,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
72e63e98-5f93-4dba-b2c2-c48884c93527,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
1ac9ba68-84ef-4135-8d6b-daaf866a83c7,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Relational Tacit Knowledge,Virtual Reality
1ac9ba68-84ef-4135-8d6b-daaf866a83c7,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Relational Tacit Knowledge,AI
1ac9ba68-84ef-4135-8d6b-daaf866a83c7,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
1ac9ba68-84ef-4135-8d6b-daaf866a83c7,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
2001960f-f1c3-4bb8-964f-4ef630d80774,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Externalization,Somatic Tacit Knowledge,AI
2001960f-f1c3-4bb8-964f-4ef630d80774,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Somatic Tacit Knowledge,AI
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Somatic Tacit Knowledge,Virtual Reality
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Relational Tacit Knowledge,AI
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Relational Tacit Knowledge,Virtual Reality
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,AI
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Virtual Reality
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Relational Tacit Knowledge,AI
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Relational Tacit Knowledge,Virtual Reality
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
a2749cb8-91e2-444f-a3c1-535240192033,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
8dd8ed6e-e2a1-45d3-b30c-070b51580541,I. Division I: Services,Major Group 82: Educational Services,Online learning,Combination,Somatic Tacit Knowledge,Virtual Reality
8dd8ed6e-e2a1-45d3-b30c-070b51580541,I. Division I: Services,Major Group 82: Educational Services,Online learning,Combination,Intellectual Tacit Knowledge,Virtual Reality
8dd8ed6e-e2a1-45d3-b30c-070b51580541,I. Division I: Services,Major Group 82: Educational Services,Online learning,Internalization,Somatic Tacit Knowledge,Virtual Reality
8dd8ed6e-e2a1-45d3-b30c-070b51580541,I. Division I: Services,Major Group 82: Educational Services,Online learning,Internalization,Intellectual Tacit Knowledge,Virtual Reality
8dd8ed6e-e2a1-45d3-b30c-070b51580541,I. Division I: Services,Major Group 82: Educational Services,Online learning,Socialization,Somatic Tacit Knowledge,Virtual Reality
8dd8ed6e-e2a1-45d3-b30c-070b51580541,I. Division I: Services,Major Group 82: Educational Services,Online learning,Socialization,Intellectual Tacit Knowledge,Virtual Reality
ccbbd73b-6ced-4f6d-a049-2300da19e1bf,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
e9fa7c5d-ca9a-4e20-8fbd-bfba5138de76,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,,Intellectual Tacit Knowledge,Augment Reality
e9fa7c5d-ca9a-4e20-8fbd-bfba5138de76,I. Division I: Services,Major Group 79: Amusement And Recreation Services,Deliberate Practice,,Collective Tacit Knowledge,Augment Reality
03df7fc8-ac85-4cd2-823c-4915e958226a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
03df7fc8-ac85-4cd2-823c-4915e958226a,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
666c0d5c-87af-4b77-9519-a93f9719b36f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Somatic Tacit Knowledge,Virtual Reality
666c0d5c-87af-4b77-9519-a93f9719b36f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Somatic Tacit Knowledge,Augment Reality
666c0d5c-87af-4b77-9519-a93f9719b36f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Virtual Reality
666c0d5c-87af-4b77-9519-a93f9719b36f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Augment Reality
666c0d5c-87af-4b77-9519-a93f9719b36f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
666c0d5c-87af-4b77-9519-a93f9719b36f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
666c0d5c-87af-4b77-9519-a93f9719b36f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
666c0d5c-87af-4b77-9519-a93f9719b36f,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
545231d3-9a8f-45e7-a6df-0f98dbc6f118,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Onboarding,,Relational Tacit Knowledge,Virtual Reality
545231d3-9a8f-45e7-a6df-0f98dbc6f118,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Onboarding,,Relational Tacit Knowledge,Augment Reality
545231d3-9a8f-45e7-a6df-0f98dbc6f118,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Onboarding,,Collective Tacit Knowledge,Virtual Reality
545231d3-9a8f-45e7-a6df-0f98dbc6f118,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Onboarding,,Collective Tacit Knowledge,Augment Reality
545231d3-9a8f-45e7-a6df-0f98dbc6f118,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Onboarding,,Intellectual Tacit Knowledge,Virtual Reality
545231d3-9a8f-45e7-a6df-0f98dbc6f118,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Onboarding,,Intellectual Tacit Knowledge,Augment Reality
ef18e9e9-65bd-4c56-907e-32988036a8a4,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
ef18e9e9-65bd-4c56-907e-32988036a8a4,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
ef18e9e9-65bd-4c56-907e-32988036a8a4,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
ef18e9e9-65bd-4c56-907e-32988036a8a4,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
fc5011bf-b5d8-4050-97a3-6a8477fc75ab,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,AI
fc5011bf-b5d8-4050-97a3-6a8477fc75ab,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
fc5011bf-b5d8-4050-97a3-6a8477fc75ab,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augmented Reality
fc5011bf-b5d8-4050-97a3-6a8477fc75ab,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
fc5011bf-b5d8-4050-97a3-6a8477fc75ab,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
fc5011bf-b5d8-4050-97a3-6a8477fc75ab,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augmented Reality
834c2369-a2b0-4e8d-810d-2a1c58b9e04b,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
2c607675-5c54-48a6-92ae-3ef3783921d7,I. Division I: Services,Major Group 80: Health Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
0c590b87-9656-4628-8758-44b95508e46d,D. Division D: Manufacturing,"Major Group 38: Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks",Immersive Design Reviews,,Intellectual Tacit Knowledge,Virtual Reality
0c590b87-9656-4628-8758-44b95508e46d,D. Division D: Manufacturing,"Major Group 38: Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks",Immersive Design Reviews,,Intellectual Tacit Knowledge,Digital Twins
0c590b87-9656-4628-8758-44b95508e46d,D. Division D: Manufacturing,"Major Group 38: Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks",Immersive Design Reviews,,Collective Tacit Knowledge,Virtual Reality
0c590b87-9656-4628-8758-44b95508e46d,D. Division D: Manufacturing,"Major Group 38: Measuring, Analyzing, And Controlling Instruments; Photographic, Medical And Optical Goods; Watches And Clocks",Immersive Design Reviews,,Collective Tacit Knowledge,Digital Twins
9617d15a-64ee-4124-9c6b-7773396bd139,B. Division B: Mining,Major Group 13: Oil And Gas Extraction,Communities of practice,,Collective Tacit Knowledge,AI
9617d15a-64ee-4124-9c6b-7773396bd139,B. Division B: Mining,Major Group 13: Oil And Gas Extraction,Communities of practice,,Intellectual Tacit Knowledge,AI
0b2f351e-ddfb-40c4-9c6e-21394827f0cb,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
0b2f351e-ddfb-40c4-9c6e-21394827f0cb,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
4cf2ffd4-f0c3-45bb-af12-1826effe6c83,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
4cf2ffd4-f0c3-45bb-af12-1826effe6c83,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
faa1db4b-3ac9-4e31-9b86-f878e248ccb1,I. Division I: Services,Major Group 82: Educational Services,Mentoring,Internalization,Intellectual Tacit Knowledge,AI
faa1db4b-3ac9-4e31-9b86-f878e248ccb1,I. Division I: Services,Major Group 82: Educational Services,Mentoring,Externalization,Intellectual Tacit Knowledge,AI
be777135-06e1-4a35-89cc-4f6af9979a77,I. Division I: Services,Major Group 82: Educational Services,Active Learning Strategies,Internalization,Intellectual Tacit Knowledge,AI
4f88dbdb-ceee-4f89-b0d9-b20a23de5a41,I. Division I: Services,Major Group 82: Educational Services,Simulation-based training,Internalization,Intellectual Tacit Knowledge,Virtual Reality
4f88dbdb-ceee-4f89-b0d9-b20a23de5a41,I. Division I: Services,Major Group 82: Educational Services,Simulation-based training,Internalization,Somatic Tacit Knowledge,Virtual Reality
273ffe5c-4ded-49fb-b052-a5bb11546246,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,AI
